Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,JPM,XOM,JNJ,PG,HD,CVX,XLK,XLF,XLE,XLV,XLI,XLP,TLT,IEF,HYG,LQD,GLD,SLV,USO,UUP,SPY,QQQ,EEM,EFA
2019-09-24,52.22233581542969,129.17782592773438,60.34230041503906,87.08049774169922,4.280884742736816,179.5602264404297,97.26544952392578,52.15548324584961,108.59941864013672,103.46686553955078,189.60720825195312,91.21450805664062,37.603607177734375,24.480854034423828,22.07472801208496,80.41890716552734,69.20620727539062,50.470130920410156,116.56810760498047,94.84807586669922,60.01776123046875,98.92803192138672,144.50999450683594,17.440000534057617,95.19999694824219,22.6254825592041,267.70703125,180.37205505371094,35.14797592163086,53.01156234741211
2019-09-25,53.02601623535156,131.0396728515625,61.70979309082031,88.41649627685547,4.4223151206970215,181.06581115722656,97.82086181640625,52.3094367980957,108.13711547851562,102.97299194335938,191.86996459960938,91.04495239257812,38.051666259765625,24.682960510253906,22.111318588256836,80.02867126464844,69.65432739257812,50.50333786010742,114.86308288574219,94.22543334960938,59.955909729003906,98.36933898925781,141.8300018310547,16.709999084472656,94.4000015258789,22.802968978881836,269.2904052734375,182.39669799804688,35.122398376464844,52.856937408447266
2019-09-26,52.75252914428711,131.2089080810547,61.52900695800781,86.99199676513672,4.400232315063477,178.40130615234375,97.01673889160156,52.030845642089844,106.37045288085938,104.05278015136719,193.29153442382812,88.57551574707031,38.09409713745117,24.56871795654297,21.822256088256836,79.58518981933594,69.7529067993164,50.785526275634766,115.60197448730469,94.42732238769531,59.91466522216797,98.57886505126953,141.7899932861328,16.670000076293945,94.4000015258789,22.862133026123047,268.7294616699219,181.7250518798828,35.11384963989258,53.0522575378418
2019-09-27,52.49583435058594,129.50698852539062,60.71970748901367,86.27249908447266,4.26177978515625,175.41990661621094,97.5887680053711,52.404762268066406,106.16407775878906,104.27040100097656,193.3504638671875,87.4255599975586,37.584739685058594,24.665382385253906,21.818599700927734,79.23040008544922,69.47505950927734,50.727420806884766,115.88616943359375,94.56199645996094,59.8459587097168,98.6021499633789,141.05999755859375,16.360000610351562,93.27999877929688,22.828325271606445,267.2816467285156,179.47000122070312,34.66182327270508,52.873207092285156
2019-09-30,53.7313346862793,130.72933959960938,60.481475830078125,86.79550170898438,4.319096565246582,176.39056396484375,97.56388854980469,51.766910552978516,106.80799102783203,104.11135864257812,195.1673126220703,87.4255599975586,37.98091125488281,24.603870391845703,21.6612606048584,79.93997955322266,69.57367706298828,50.976409912109375,116.17027282714844,94.6376953125,59.91466522216797,98.92803192138672,138.8699951171875,15.920000076293945,90.72000122070312,22.904394149780273,268.5213317871094,181.17808532714844,34.85799026489258,53.06853485107422
2019-10-01,53.88008499145508,128.88636779785156,59.73161697387695,86.78250122070312,4.317359447479248,174.1421356201172,95.78984069824219,50.54991149902344,107.31156921386719,103.66773223876953,194.3766326904297,85.51634979248047,37.6271858215332,24.085433959960938,21.159976959228516,79.15946197509766,67.90667724609375,50.84362030029297,116.5199966430664,94.89979553222656,59.77665328979492,99.04166412353516,139.6300048828125,16.149999618530273,89.5199966430664,22.828325271606445,265.3273620605469,179.70028686523438,34.610652923583984,52.547691345214844
2019-10-02,52.52941131591797,126.61082458496094,58.340843200683594,85.6614990234375,4.293540954589844,172.943603515625,93.8831558227539,49.23025894165039,108.97089385986328,101.3491439819336,189.72496032714844,82.774169921875,36.91973114013672,23.593360900878906,20.640399932861328,78.00641632080078,66.62508392333984,49.82276153564453,116.80469512939453,95.22846221923828,59.42470932006836,99.00275421142578,141.25999450683594,16.43000030517578,87.83999633789062,22.81142234802246,260.640380859375,176.61050415039062,34.346248626708984,51.473453521728516
2019-10-03,52.975643157958984,128.14356994628906,58.91092300415039,86.22100067138672,4.498738765716553,177.67825317382812,93.74946594238281,49.83876037597656,108.30219268798828,101.90155792236328,190.78489685058594,83.40812683105469,37.37250518798828,23.69001579284668,20.863603591918945,78.7071304321289,67.06425476074219,50.17135238647461,117.87018585205078,95.72565460205078,59.45922088623047,99.3918228149414,141.89999389648438,16.43000030517578,87.44000244140625,22.802968978881836,262.7757568359375,178.5487823486328,34.789764404296875,51.81525802612305
2019-10-04,54.46063995361328,129.8737030029297,59.97727584838867,86.98249816894531,4.5151143074035645,178.7380828857422,95.78005981445312,50.564571380615234,110.34127807617188,103.79326629638672,191.72695922851562,83.92411041259766,37.9903564453125,24.12936782836914,20.995325088500977,79.93997955322266,67.7632827758789,50.95981979370117,118.7404556274414,95.91110229492188,59.64552307128906,99.80422973632812,141.89999389648438,16.40999984741211,88.31999969482422,22.78606605529785,266.3316650390625,181.17808532714844,34.94328308105469,52.22216033935547
2019-10-07,54.4726448059082,128.9334259033203,59.843048095703125,86.63300323486328,4.573672771453857,177.97540283203125,95.57115173339844,49.86808395385742,109.92851257324219,102.82231140136719,190.72598266601562,83.48921966552734,37.829986572265625,24.006351470947266,20.808713912963867,79.67388916015625,67.42274475097656,50.544837951660156,117.75630187988281,95.5908203125,59.59724044799805,99.29845428466797,140.69000244140625,16.299999237060547,88.31999969482422,22.828325271606445,265.1824951171875,180.631103515625,34.653297424316406,52.15705871582031
2019-10-08,53.83448028564453,127.5699462890625,58.945587158203125,85.27549743652344,4.397501468658447,176.06373596191406,93.44027709960938,48.90034103393555,108.83882141113281,101.22357940673828,190.6670684814453,82.34661865234375,37.136680603027344,23.53184700012207,20.45379066467285,78.15721893310547,66.38312530517578,50.06345748901367,118.07347106933594,95.7930908203125,59.37639236450195,99.2128677368164,141.9199981689453,16.610000610351562,87.12000274658203,22.862133026123047,261.06573486328125,177.9250946044922,34.40596008300781,51.66877365112305
2019-10-09,54.4654426574707,129.98655700683594,59.55331039428711,86.09950256347656,4.483851432800293,178.14381408691406,94.11714172363281,49.4428825378418,106.67589569091797,102.10247039794922,192.5765380859375,83.40074157714844,37.68850326538086,23.75152587890625,20.640399932861328,78.724853515625,66.94773864746094,50.44523620605469,117.40657043457031,95.54869079589844,59.55582809448242,99.25173950195312,142.0500030517578,16.600000381469727,87.91999816894531,22.845230102539062,263.5448303222656,179.6619415283203,34.67036056518555,52.04312515258789
2019-10-10,55.19955825805664,130.79518127441406,59.90347671508789,86.01300048828125,4.541415214538574,178.3220672607422,95.43742370605469,50.036712646484375,106.54380798339844,102.06898498535156,194.82247924804688,84.46961212158203,37.947898864746094,23.997560501098633,20.90019416809082,79.1151123046875,67.55716705322266,50.544837951660156,115.65782928466797,94.95036315917969,59.63174057006836,98.6681900024414,140.80999755859375,16.3700008392334,89.5199966430664,22.75225830078125,265.3273620605469,181.0533447265625,35.0285758972168,52.40934371948242
2019-10-11,56.667755126953125,131.3404998779297,60.2125358581543,86.59600067138672,4.614860534667969,182.442626953125,97.05020141601562,50.5719108581543,108.41776275634766,101.35749816894531,197.38800048828125,85.61956024169922,38.471405029296875,24.296323776245117,21.181928634643555,79.77146911621094,68.82980346679688,50.49503707885742,114.22634887695312,94.30149841308594,59.88016891479492,98.4892807006836,140.02999877929688,16.3700008392334,91.36000061035156,22.667739868164062,268.0780334472656,183.3851776123047,35.59148406982422,53.34522247314453
2019-10-14,56.586177825927734,131.2183074951172,60.3145637512207,86.82150268554688,4.628259658813477,181.54124450683594,97.30924224853516,50.71852493286133,107.91421508789062,100.48696899414062,196.98422241210938,85.64166259765625,38.447837829589844,24.33147621154785,21.170955657958984,79.7359848022461,68.69538116455078,50.24604797363281,115.05595397949219,94.56271362304688,59.92156982421875,98.81605529785156,140.58999633789062,16.489999771118164,89.44000244140625,22.735355377197266,267.77947998046875,183.36595153808594,35.437965393066406,53.125492095947266
2019-10-15,56.454254150390625,133.1177215576172,61.52653503417969,88.36900329589844,4.87241268157959,187.0980224609375,100.24231719970703,50.89448547363281,109.66433715820312,98.10140228271484,198.19554138183594,85.73749542236328,38.87230682373047,24.682960510253906,21.258769989013672,81.1905517578125,69.25101470947266,50.03025436401367,113.66517639160156,94.107666015625,60.052711486816406,98.5514907836914,139.61000061035156,16.270000457763672,88.4800033569336,22.667739868164062,270.4305419921875,185.69772338867188,35.7535400390625,53.743988037109375
2019-10-16,56.2263298034668,132.02691650390625,61.56417465209961,88.87149810791016,4.818819046020508,187.75180053710938,100.00833892822266,50.022056579589844,111.58782958984375,98.37762451171875,198.4310302734375,84.85293579101562,38.60346984863281,24.62144660949707,20.962392807006836,81.08412170410156,69.21517181396484,50.080047607421875,113.80342102050781,94.29302978515625,60.00435256958008,98.66041564941406,140.41000366210938,16.260000228881836,89.12000274658203,22.608579635620117,269.9961853027344,185.2371368408203,35.85588836669922,53.82535934448242
2019-10-17,56.444644927978516,131.34999084472656,62.049556732177734,89.3740005493164,4.820804595947266,188.5838165283203,100.56820678710938,49.9560661315918,112.41338348388672,98.24786376953125,199.1629180908203,85.02982330322266,38.528011322021484,24.639022827148438,20.977027893066406,81.6872329711914,69.55574035644531,50.31243896484375,113.52690887451172,94.25933837890625,60.08721923828125,98.80048370361328,140.61000061035156,16.399999618530273,90.23999786376953,22.524059295654297,270.7924499511719,185.7264862060547,35.99235153198242,53.95558166503906
2019-10-18,56.71574783325195,129.20608520507812,61.63401794433594,87.87550354003906,4.726515293121338,184.08688354492188,100.74368286132812,49.5674934387207,105.42105865478516,98.95549774169922,200.13864135742188,84.58018493652344,38.16014099121094,24.700536727905273,20.867263793945312,81.38567352294922,68.95527648925781,50.41204071044922,113.52690887451172,94.34358978271484,60.10102844238281,98.92498779296875,140.4600067138672,16.40999984741211,89.76000213623047,22.439542770385742,269.60711669921875,183.94168090820312,35.804710388183594,53.9311637878418
2019-10-21,57.69934844970703,130.1651611328125,61.6275749206543,89.28299713134766,4.863481521606445,187.9597625732422,103.24224090576172,50.395938873291016,105.68525695800781,100.31175231933594,199.10400390625,85.9586410522461,38.57045364379883,25.043231964111328,21.240478515625,81.2969970703125,69.3675308227539,50.578025817871094,112.6728515625,93.9980697631836,60.1216926574707,98.69930267333984,139.7899932861328,16.40999984741211,89.68000030517578,22.456445693969727,271.4348449707031,185.57293701171875,36.12882614135742,54.22414016723633
2019-10-22,57.56740951538086,128.22817993164062,61.47502136230469,88.2864990234375,4.853555202484131,180.6101837158203,104.27842712402344,50.652549743652344,106.65937805175781,102.92314910888672,199.52456665039062,86.8358383178711,38.051666259765625,24.972930908203125,21.5148983001709,81.4743881225586,69.91423034667969,50.594635009765625,113.33171844482422,94.21719360351562,60.1355094909668,98.87049102783203,140.1999969482422,16.3700008392334,90.72000122070312,22.50715446472168,270.54815673828125,184.09521484375,36.154396057128906,54.093929290771484
2019-10-23,58.33989334106445,129.0462646484375,62.288780212402344,88.1084976196289,4.840652942657471,184.38404846191406,104.5541763305664,51.13643264770508,107.2372817993164,103.6139144897461,197.39639282226562,86.96852111816406,38.08467483520508,25.078372955322266,21.694190979003906,81.97993469238281,69.9052505493164,50.82701873779297,113.4455337524414,94.25091552734375,60.19072723388672,98.92498779296875,140.52999877929688,16.389999389648438,93.19999694824219,22.49870491027832,271.3352355957031,184.4502716064453,36.16292953491211,54.38690185546875
2019-10-24,58.43586349487305,131.58505249023438,62.362083435058594,89.03900146484375,4.884570598602295,184.61183166503906,104.47895050048828,50.652549743652344,105.2559814453125,105.1218032836914,196.7403106689453,86.6736831665039,38.64121627807617,25.043231964111328,21.602712631225586,81.56307220458984,70.00383758544922,51.001319885253906,113.21778106689453,94.23405456542969,60.25971984863281,99.14281463623047,141.52999877929688,16.649999618530273,93.83999633789062,22.566320419311523,271.77862548828125,186.2446746826172,36.16292953491211,54.484554290771484
2019-10-25,59.155574798583984,132.3278350830078,62.619140625,88.06649780273438,5.075131893157959,186.1074981689453,105.31460571289062,50.76985168457031,105.95771026611328,103.82450866699219,197.15249633789062,87.47714233398438,39.108131408691406,25.166248321533203,21.778352737426758,81.65177154541016,70.44298553466797,50.7025260925293,112.66474151611328,94.03176879882812,60.30802917480469,98.97163391113281,141.86000061035156,16.889999389648438,94.63999938964844,22.591676712036133,272.8915710449219,187.7319793701172,36.418800354003906,54.5415153503418
2019-10-28,59.748130798339844,135.58128356933594,63.841495513916016,88.85399627685547,5.130958557128906,187.60316467285156,105.7156982421875,50.3226432800293,106.64285278320312,104.01827239990234,199.18812561035156,87.33711242675781,39.60334396362305,25.29805564880371,21.653940200805664,82.49435424804688,70.64014434814453,50.60293197631836,111.6399154663086,93.6778564453125,60.301124572753906,98.67597961425781,140.63999938964844,16.68000030517578,93.19999694824219,22.574769973754883,274.4298095703125,189.58396911621094,36.63202667236328,54.78565979003906
2019-10-29,58.36629104614258,134.3025360107422,62.43885803222656,88.135498046875,5.034935474395752,187.51405334472656,105.64883422851562,50.17601013183594,106.59333038330078,104.11937713623047,196.9506072998047,87.07910919189453,39.24489974975586,25.359567642211914,21.74176025390625,83.66510772705078,70.8731689453125,50.60293197631836,111.71317291259766,93.76213836669922,60.19072723388672,98.41922760009766,140.25,16.649999618530273,92.63999938964844,22.566320419311523,274.34832763671875,188.1158447265625,36.44438934326172,54.76939392089844
2019-10-30,58.359073638916016,135.97622680664062,62.440826416015625,88.99949645996094,5.036919593811035,186.46408081054688,105.06391906738281,49.64815139770508,109.66433715820312,105.2481460571289,198.71705627441406,85.77436828613281,39.485435485839844,25.341991424560547,21.299020767211914,84.13522338867188,71.1241226196289,50.83531951904297,113.347900390625,94.21719360351562,60.114776611328125,98.76934051513672,141.02000427246094,16.729999542236328,91.76000213623047,22.515607833862305,275.18975830078125,189.0273895263672,36.6064338684082,54.997257232666016
2019-10-31,59.67856216430664,134.8102264404297,62.34672546386719,88.83300018310547,4.987791061401367,189.8318328857422,104.38704681396484,49.53818130493164,109.00391387939453,104.88591003417969,197.32070922851562,85.61217498779297,39.461856842041016,25.218971252441406,21.20754623413086,84.03763580322266,70.36233520507812,50.760616302490234,114.87702178955078,94.8155288696289,59.90775680541992,99.36843872070312,142.42999267578125,16.920000076293945,90.4000015258789,22.473350524902344,274.4568786621094,189.1138153076172,36.31645202636719,54.867042541503906
2019-11-01,61.372276306152344,135.1393585205078,63.01288604736328,89.5719985961914,5.026747226715088,191.7831573486328,106.79365539550781,51.026451110839844,108.31045532226562,104.34679412841797,199.642333984375,85.66376495361328,39.93349075317383,25.588029861450195,21.690532684326172,84.14408874511719,71.89486694335938,50.752323150634766,114.52340698242188,94.63660430908203,60.164878845214844,99.46601867675781,142.55999755859375,16.920000076293945,93.5199966430664,22.46489715576172,276.9994812011719,190.83143615722656,36.8623161315918,55.35533142089844
2019-11-04,61.77531814575195,135.91976928710938,63.872711181640625,90.23300170898438,5.223011493682861,192.8727264404297,107.64598846435547,52.54404830932617,107.50968170166016,100.30333709716797,197.606689453125,89.61489868164062,40.14100646972656,25.807708740234375,22.39672088623047,83.88685607910156,72.72834014892578,50.26264572143555,113.01608276367188,94.15554809570312,60.28962326049805,98.99789428710938,142.14999389648438,16.850000381469727,94.4800033569336,22.549415588378906,278.1123962402344,192.01170349121094,37.22905349731445,55.640167236328125
2019-11-05,61.68655776977539,135.83514404296875,63.96334457397461,90.08550262451172,5.200929164886475,192.47653198242188,107.87996673583984,53.58510971069336,107.66653442382812,100.16009521484375,195.3187255859375,89.88764953613281,40.09385299682617,25.904367446899414,22.425989151000977,83.29261779785156,72.88070678710938,50.42863464355469,111.74507904052734,93.64911651611328,60.22722625732422,98.42835235595703,139.85000610351562,16.440000534057617,95.44000244140625,22.633934020996094,277.80474853515625,192.1172637939453,37.44227600097656,55.53437042236328
